,地区,导演,年份,时长,演员,电影名,类型,评分,评论数,语言
63,[' 中国大陆'],['柯孟融'],['2018'],['106'],"['董子健', '钟楚曦', '春夏', '袁福福', '靳锦', '尹雨航', '吴昱瑶', '刘梦梦', '郗婧妍']",['脱单告急'],"['喜剧', '爱情']",['5.6'],['10678'],[' 汉语普通话']
18,[' 中国大陆'],['任鹏远'],['2018'],['114'],"['徐峥', '王丽坤', '王砚辉', '段博文', '任达华', '于和伟', '朱珠', '赵达', '谢楠', '鲍晓']",['幕后玩家'],"['剧情', '悬疑', '犯罪']",['5.7'],['136484'],[' 汉语普通话']
5,[' 中国大陆'],['李少红'],['2018'],['127'],"['白百何', '黄觉', '吴刚', '刘嘉玲', '梁天', '钱小豪', '彭敬慈', '魏璐', '耿乐', '于小彤', '苏小明', '胡先煦', '曾志伟']",['妈阁是座城'],['剧情'],['5.7'],['10471'],[' 汉语普通话']
20,[' 中国大陆'],['于淼'],['2018'],['103'],"['佟大为', '马丽', '霍思燕', '乔杉', '田雨', '代乐乐', '奚梦瑶', '艾伦', '张晨光', '杨玏', '李成敏', '许娣', '李萍', '张帆', '徐冬冬', '何泓姗', '姜来', '刘奇', '杜江', '钟鹿纯', '丁龙儿', '丁歌', '韩昕妤', '耿杨', '李柄熹', '刘润男', '贝镜水', '李伟', '赵宇涵', '马嘉璐', '津玮', 'Aleksandr', '毕大勋', '刘剑', '常诚', 'Natalya', '李恬洁', '贝乐乐']",['来电狂响'],"['剧情', '喜剧']",['5.8'],['194624'],[' 汉语普通话']
14,[' 中国大陆'],['落落'],['2018'],['104'],"['赵英博', '任敏', '辛云来', '章若楠', '朱丹妮']",['悲伤逆流成河'],"['剧情', '爱情']",['5.9'],['148439'],[' 汉语普通话']
13,[' 中国大陆'],['刘若英'],['2018'],['120'],"['井柏然', '周冬雨', '田壮壮', '曲哲明', '刘启恒', '苏小明', '邹倚天', '张子贤', '施予斐', '李剑青']",['后来的我们'],"['剧情', '爱情']",['5.9'],['264978'],[' 汉语普通话']
51,[' 中国大陆'],['陈翔'],['2018'],['96'],"['应宝林', '闰土', '毛台', '蘑菇头', '吴妈', '猪小明']",['陈翔六点半之铁头无敌'],"['剧情', '喜剧', '动作']",['6.1'],['8878'],[' 汉语普通话']
24,[' 中国大陆'],['奚超'],['2018'],['82'],"['苏尚卿', '王一博', '段艺璇', '马斑马', '林强']",['昨日青空'],"['爱情', '动画']",['6.1'],['44665'],[' 汉语普通话']
41,[' 中国大陆'],['崔斯韦'],['2018'],['111'],"['张震', '倪妮', '廖凡', '黄觉', '刘桦', '张奕聪', '李光洁', '岳小军', '昌隆']",['雪暴'],"['动作', '悬疑', '犯罪']",['6.2'],['24282'],[' 汉语普通话']
49,[' 中国大陆'],['左志国'],['2018'],['91'],"['王海涛', '任青安', '丁建钧', '董博', '龙水林', '李珏', '王上']",['云雾笼罩的山峰'],"['剧情', '悬疑']",['6.2'],['1044'],[' 汉语普通话']
50,[' 中国大陆'],['章明'],['2018'],['110'],"['王学兵', '刘丹', '曾美慧孜', '易平', '易大千', '李心然', '母其弥雅']",['冥王星时刻'],['剧情'],['6.5'],['10589'],[' 汉语普通话']
1,[' 中国大陆'],"['闫非', '彭大魔']",['2018'],['118'],"['沈腾', '宋芸桦', '张一鸣', '张晨光', '常远', '魏翔', '赵自强', '九孔', '李立群', '王成思', '徐冬冬', '艾伦', '杨皓宇', '黄才伦', '王力宏', '包贝尔', '郎咸平', '张绍刚', '杨文哲', '陶亮', '王赞', '黄杨', '刘鉴', '杨沅翰', '林炳宝', '骆佳', '陈昊明', '臧一人']",['西虹市首富'],['喜剧'],['6.5'],['660236'],[' 汉语普通话']
58,[' 中国大陆'],['马小刚'],['2018'],['61'],"['韩朴俊', '朱颜曼滋', '何索', '李心敏', '韩秋池', '尹航', '刘鹏', '红花', '荆民强', '穆梦娇']",['罪途3之正义规则'],"['剧情', '悬疑', '犯罪']",['6.7'],['8537'],[' 汉语普通话']
45,[' 中国大陆'],"['丁亮', '林汇达']",['2018'],['89'],"['张伟', '张秉君', '谭笑']",['熊出没·变形记'],"['喜剧', '动画', '冒险']",['6.7'],['11095'],[' 汉语普通话']
56,[' 中国大陆'],['马小刚'],['2018'],['63'],"['韩朴俊', '朱颜曼滋', '何索', '李心敏', '韩秋池', '尹航', '刘鹏', '荆民强', '红花', '穆梦娇', '吴雨珏']",['罪途2之救赎代价'],"['剧情', '悬疑', '犯罪']",['6.7'],['8642'],[' 汉语普通话']
2,[' 中国大陆'],['陈思诚'],['2018'],['121'],"['王宝强', '刘昊然', '肖央', '刘承羽', '尚语贤', '王迅', '妻夫木聪', '迈克尔·皮特', '白灵', '元华', '曾江', '王成思', '杨金赐', '范湉湉', '佟丽娅', '陈思诚']",['唐人街探案2'],"['喜剧', '动作', '悬疑', '犯罪']",['6.7'],['578904'],[' 汉语普通话']
16,[' 中国大陆'],['岩井俊二'],['2018'],['114'],"['周迅', '秦昊', '杜江', '张子枫', '邓恩熙', '边天扬', '吴彦姝', '谭卓', '胡歌', '胡昌霖', '李春明', '穆龙', '刘靖宇', '高炳然', '白素娟', '刘思博', '常海波', '李勇', '刘笑语', '赵芙丽', '建圳', '郭德诚', '王靖宇', '孙萍', '李泽宇', '仇硕康', '艺涵', '李昊芳', '王子璇', '王远达', '于建波', '张俊宇']",['你好，之华'],"['剧情', '爱情']",['6.7'],['186064'],[' 汉语普通话']
29,[' 中国大陆'],['吴有音'],['2018'],['117'],"['赵又廷', '杨子姗']",['南极之恋'],"['爱情', '冒险']",['6.7'],['79967'],[' 汉语普通话']
10,[' 中国大陆'],['郑芬芬'],['2018'],['115'],"['张子枫', '彭昱畅', '赵今麦', '孙泽源', '周翊然', '刘冠毅', '姜宏波', '徐光宇']",['快把我哥带走'],"['喜剧', '奇幻']",['6.8'],['232448'],[' 汉语普通话']
54,[' 中国大陆'],['马小刚'],['2018'],['70'],"['韩朴俊', '朱颜曼滋', '李心敏', '何索', '韩秋池', '红花', '尹航', '刘鹏', '荆民强', '穆梦娇', '吴雨珏']",['罪途1之死亡列车'],"['剧情', '悬疑', '犯罪']",['6.8'],['12754'],[' 汉语普通话']
46,[' 中国大陆'],['唐高鹏'],['2018'],['113'],"['王学兵', '朱耕佑', '马伊琍', '王旭峰', '岳小军', '王槊', '曲高位']",['未择之路'],"['剧情', '犯罪']",['6.8'],['14524'],[' 汉语普通话']
39,[' 中国大陆'],['胡玫'],['2018'],['113'],"['马伊琍', '富大龙', '马敬涵', '王子文', '姚安濂', '焦晃', '刘宸', '周中和', '杨哲', '王春子', '董飞', '刘立伟', '刘佩琦']",['进京城'],"['剧情', '历史', '古装']",['6.8'],['2278'],[' 汉语普通话 / 英语']
23,[' 中国大陆'],['刘阔'],['2018'],['105'],"['路知行', '阎萌萌', '褚珺', '边江', '山新', '郭政建', '张震', '苗壮', '王冠南', '张博恒', '惠龙', '王凯', '苏俣', '白雪岑', '赵述仁', '刘梓乾', '王思琦', '刘美奂']",['风语咒'],"['动画', '奇幻']",['6.9'],['94652'],[' 汉语普通话']
9,[' 中国大陆'],['苏伦'],['2018'],['101'],"['雷佳音', '佟丽娅', '张衣', '于和伟', '王正佳', '陶虹', '李念', '李光洁', '杨玏', '范明', '徐峥', '杨迪', '方龄', '陈昊']",['超时空同居'],"['喜剧', '爱情', '奇幻']",['6.9'],['367159'],[' 汉语普通话']
7,[' 中国大陆'],['姜文'],['2018'],['137'],"['彭于晏', '廖凡', '姜文', '周韵', '许晴', '泽田谦也', '安地', '史航', '李梦', '丁嘉丽', '陈曦']",['邪不压正'],"['剧情', '喜剧', '动作']",['7.0'],['474980'],[' 汉语普通话 / 英语 / 日语 / 法语']
3,[' 中国大陆'],['黄渤'],['2018'],['134'],"['黄渤', '舒淇', '王宝强', '张艺兴', '于和伟', '王迅', '李勤勤', '李又麟', '宁浩', '管虎', '梁静', '徐峥', '陈德森', '张磊']",['一出好戏'],"['剧情', '喜剧']",['7.1'],['634390'],[' 汉语普通话']
28,[' 中国大陆'],['巨兴茂'],['2018'],['111'],"['于毅', '何花', '王瑞昌', '岳丽娜', '倪虹洁', '巨兴茂', '鲁佳妮']",['灵魂摆渡·黄泉'],"['悬疑', '惊悚', '奇幻']",['7.1'],['73359'],[' 汉语普通话']
22,[' 中国大陆'],['万玛才旦'],['2018'],['87'],"['金巴', '更登彭措', '索朗旺姆']",['撞死了一只羊'],['剧情'],['7.2'],['25952'],[' 藏语']
11,[' 中国大陆'],['韩延'],['2018'],['132'],"['李易峰', '迈克尔·道格拉斯', '周冬雨', '曹炳琨', '王戈', '苏可']",['动物世界'],"['剧情', '动作', '冒险']",['7.2'],['363483'],[' 汉语普通话 / 英语']
8,[' 中国大陆'],['娄烨'],['2018'],['124'],"['井柏然', '宋佳', '马思纯', '秦昊', '陈妍希', '张颂文', '陈冠希', '颜卓灵', '王维申', '胡伶', '黄伊凡', '陈伟榕', '单宝中', '梁致力', '罗义民']",['风中有朵雨做的云'],"['剧情', '悬疑', '犯罪']",['7.3'],['232697'],[' 汉语普通话 / 粤语']
19,[' 中国大陆'],['吕乐'],['2018'],['102'],"['姚晨', '马伊琍', '袁文康', '吴昊宸', '王梓尘', '陶昕然', '高叶', '齐欢']",['找到你'],"['剧情', '家庭']",['7.4'],['146607'],[' 汉语普通话']
34,[' 中国大陆'],['霍猛'],['2018'],['93'],"['杨太义', '李云虎 ', '万众 ', '聂栋才 ']",['过昭关'],"['剧情', '家庭', '儿童']",['7.5'],['3238'],[' 河南方言']
44,[' 中国大陆'],['松太加'],['2018'],['109'],"['容中尔甲', '尼玛颂宋', '赛却加']",['阿拉姜色'],"['剧情', '家庭']",['7.6'],['13848'],[' 藏语']
6,[' 中国大陆'],['李芳芳'],['2018'],['138'],"['章子怡', '黄晓明', '张震', '王力宏', '陈楚生', '铁政', '祖峰', '米雪', '王盛德', '韩童生', '王鑫', '郑铮', '章泽天', '黄梦莹', '林美秀', '保罗·菲利普·克拉克', '胡家华', '伊娜', '吴谨言', '纪帅', '王天泽', '伍麟凯', '都金翰']",['无问西东'],"['剧情', '爱情', '战争']",['7.6'],['495272'],[' 汉语普通话']
47,[' 中国大陆'],['周浩晖'],['2018'],['94'],"['葛布', '刘浩', '王初伊', '黄垲翔']",['天方异谈'],"['剧情', '悬疑', '奇幻']",['7.6'],['5229'],[' 汉语普通话']
15,[' 中国大陆'],['白雪'],['2018'],['99'],"['黄尧', '孙阳', '汤加文', '倪虹洁', '江美仪', '廖启智', '焦刚']",['过春天'],['剧情'],['7.8'],['123310'],[' 汉语普通话 / 粤语']
30,[' 中国大陆'],['胡波'],['2018'],['234'],"['彭昱畅', '章宇', '王玉雯', '李从喜', '董向荣', '王柠', '赵燕国彰', '朱颜曼滋', '凌正辉', '王超北', '王雪洋']",['大象席地而坐'],['剧情'],['8.0'],['78224'],[' 汉语普通话']
4,[' 中国大陆'],['饶晓志'],['2018'],['108'],"['陈建斌', '任素汐', '潘斌龙', '章宇', '王砚辉', '九孔', '马吟吟', '程怡', '宁桓宇', '邓恩熙', '谢波', '范翔', '赵梓冲', '史策', '马睿瀚', '林海', '邓钢']",['无名之辈'],"['剧情', '喜剧']",['8.1'],['654140'],[' 汉语普通话 / 贵州话']
0,[' 中国大陆'],['文牧野'],['2018'],['117'],"['徐峥', '王传君', '周一围', '谭卓', '章宇', '杨新鸣', '王佳佳', '王砚辉', '贾晨飞', '龚蓓苾', '宁浩', '李乃文', '岳小军', '苇青', '富冠铭', '巴拉特·巴蒂', '喜利图', '张海艳', '朱耕佑']",['我不是药神'],"['剧情', '喜剧']",['9.0'],['1135615'],[' 汉语普通话 / 英语 / 上海话 / 印地语']
