,地区,导演,年份,时长,演员,电影名,类型,评分,评论数,语言
109,[' 韩国'],['金泰均'],['2018'],['110'],"['金允石', '朱智勋', '陈善圭', '郑钟俊', '许真', '金重基', '金英熊', '郑基燮', '李凤莲', '全国焕', '金正洙', '裴海善', '权素贤', '元贤俊']",['暗数杀人 암수살인'],"['剧情', '惊悚', '犯罪']",['6.7'],['8646'],[' 韩语']
83,[' 美国'],['罗伯·劳'],['2018'],['84'],"['麦肯娜·格瑞丝', '卡拉·布欧诺', '罗伯·劳', '帕蒂·麦克马科', '莎拉·杜格代尔', '凯特·艾萨克', '肖娜·约翰尼森', '卢克·勒斯勒尔', '约翰·埃梅特·特雷西', '艾玛·梅里纳', '玛茜·T·豪斯', '洛恩·卡迪纳尔']",['坏种 The Bad Seed'],"['剧情', '悬疑', '恐怖']",['6.7'],['8356'],[' 英语']
93,[' 美国 / 意大利'],['斯特法诺·索利马'],['2018'],['122'],"['本尼西奥·德尔·托罗', '乔什·布洛林', '伊莎贝拉·莫奈', '凯瑟琳·基纳', '杰弗里·多诺万', '马修·莫迪恩', '吉姆·戴佛提', '伊恩·鲍汉', '曼努埃尔·加西亚-鲁尔福', '杰克·皮克金', '布鲁诺·庇屈', '杰克莫·巴泽尔', '以利亚·罗德里格斯']",['边境杀手2：边境战士 Sicario: Day of the Soldado'],"['剧情', '动作', '犯罪']",['6.7'],['20969'],[' 英语 / 西班牙语']
111,[' 中国大陆'],['马小刚'],['2018'],['63'],"['韩朴俊', '朱颜曼滋', '何索', '李心敏', '韩秋池', '尹航', '刘鹏', '荆民强', '红花', '穆梦娇', '吴雨珏']",['罪途2之救赎代价'],"['剧情', '悬疑', '犯罪']",['6.7'],['8642'],[' 汉语普通话']
112,[' 中国大陆'],['马小刚'],['2018'],['61'],"['韩朴俊', '朱颜曼滋', '何索', '李心敏', '韩秋池', '尹航', '刘鹏', '红花', '荆民强', '穆梦娇']",['罪途3之正义规则'],"['剧情', '悬疑', '犯罪']",['6.7'],['8537'],[' 汉语普通话']
84,[' 中国大陆'],['唐高鹏'],['2018'],['113'],"['王学兵', '朱耕佑', '马伊琍', '王旭峰', '岳小军', '王槊', '曲高位']",['未择之路'],"['剧情', '犯罪']",['6.8'],['14524'],[' 汉语普通话']
104,[' 中国大陆'],['马小刚'],['2018'],['70'],"['韩朴俊', '朱颜曼滋', '李心敏', '何索', '韩秋池', '红花', '尹航', '刘鹏', '荆民强', '穆梦娇', '吴雨珏']",['罪途1之死亡列车'],"['剧情', '悬疑', '犯罪']",['6.8'],['12754'],[' 汉语普通话']
89,[' 俄罗斯'],['奥列格·特罗费姆'],['2018'],['113'],"['阿格拉娅·塔拉索娃', '亚历山大·佩特罗夫', '米洛斯·比柯维奇', '玛丽亚·阿龙诺娃', '瑟妮娅·拉芙洛娃-格林卡', '彦·萨普尼克', '克谢尼娅·拉波波尔特', '维伦·巴比切夫', '帕维尔·迈科夫', '伊琳娜·斯达申鲍姆']",['花滑女王 Лёд'],"['剧情', '爱情', '运动']",['6.8'],['14159'],[' 俄语']
25,[' 中国大陆 / 法国'],['毕赣'],['2018'],['138'],"['汤唯', '黄觉', '张艾嘉', '李鸿其', '陈永忠', '罗飞扬', '曾美慧孜', '段钧豪', '谢理循', '齐溪', '明道', '龙泽治']",['地球最后的夜晚'],"['剧情', '爱情', '悬疑']",['6.8'],['153652'],[' 贵州方言 / 汉语普通话']
69,[' 中国大陆'],['胡玫'],['2018'],['113'],"['马伊琍', '富大龙', '马敬涵', '王子文', '姚安濂', '焦晃', '刘宸', '周中和', '杨哲', '王春子', '董飞', '刘立伟', '刘佩琦']",['进京城'],"['剧情', '历史', '古装']",['6.8'],['2278'],[' 汉语普通话 / 英语']
