地区,导演,时长,月份,演员,电影名,类型,评分,评论数,语言
[' 中国大陆'],"['陈磊', '罗文辉']",['60'],['03'],"['余中南', '刘思思', '姜涛', '曾红']",['上古仙女秘闻'],"['爱情', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],"['刘十六', '彭建伟']",['75'],['08'],"['汪诺乔', '郭乐', '王宇泽']",['报告王爷，王妃是只猫2'],"['喜剧', '动作', '爱情', '奇幻', '古装']",[''],[],[' 方言']
[' 中国大陆'],['吴俊贤'],[],['03'],"['李泽鹏', '黄语森', '金泰伶', '庄瀚']",['跃影江湖之龙门之约'],"['武侠', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],['李东'],['72'],['09'],['李尚正'],['天王盖地虎'],"['喜剧', '奇幻', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],['阿达色呷'],['65'],['10'],"['张帅', '朱晨']",['凡人修真燕赤霞'],"['动作', '奇幻', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],['张宴尘'],['90'],['04'],"['何为', '吴荻', '黄诗佳', '王鑫尧', '黄益龙', '王海洋', '赵思玫', '张元洲', '哈松']",['飞鸿笑传之破茧'],"['喜剧', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],['田少波'],['85'],['11'],"['程琢', '孙丹丹', '金宁', '关伟君']",['广东十虎黄澄可之云起龙骧'],"['剧情', '动作', '武侠', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],['田少波'],['86'],[],"['程琢', '孙文雪', '杨军', '钟卫华']",['广东十虎黄澄可之荆天棘地'],"['剧情', '动作', '悬疑', '武侠', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],['王启蘅'],[],['09'],"['周路', '尚斯琪', '王怡淳', '张建东']",['诸天至尊'],"['奇幻', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],['邓健文'],['85'],['08'],"['焦曼婷', '白一翔', '文谦']",['天上人间'],"['爱情', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],['郑骏'],[],['09'],"['庄森', '张苡宁', '宋乃刚', '沈莹珺']",['十步一剑'],"['动作', '爱情', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],"['鞠觉亮', '王艺']",['92'],['04'],"['杜淳', '甘婷婷', '陈龙']",['天伤星武松'],"['动作', '武侠', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],"['潘礼平', '奉万里']",[],[],"['祁晟原', '释小松', '杨知周', '李俊豪', '陈舒宜', '周巧诒', '黄林依阳', '周冉', '马英智']",['小戏骨：包青天之铡庞昱'],"['剧情', '悬疑', '儿童', '武侠', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],['刘昕子'],[],['04'],"['崔金迪', '王能', '郭晓峰', '徐子森', '郭致诚']",['皇上命我来选妃'],"['喜剧', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],['黄松'],['93'],[],"['杨旸', '薛江涛', '杨梓铎']",['江湖英雄联盟之毒手仁心'],"['剧情', '动作', '爱情', '悬疑', '武侠', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],['李承达'],['83'],['01'],"['古亚鹏', '郑伇奇', '邰靖懿', '王硕']",['飘逸法师之冥界女妖'],"['剧情', '喜剧', '爱情', '奇幻', '冒险', '武侠', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],['唐振宇'],[],['02'],"['陈曦', '金霏', '崔曙光', '杨光', '杨明光']",['老爷，别闹'],"['喜剧', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],['王玉'],['84'],[],"['于方一', '罗彬', '张雍 Yong Zhang']",['凌云山庄传奇之擒凶'],"['剧情', '武侠', '古装']",[''],[],[' 汉语普通话']
